farmer_id,age,gender,education_level_years,education_category,marital_status,household_size,state,off_farm_income_ngn,farming_experience_years,farm_size_ha,primary_enterprise,annual_farm_income_ngn,operating_expenditure_ngn,value_farm_assets_ngn,cooperative_member,requests_loan,loan_amount_requested_ngn,loan_purpose,interest_rate_annual_perc,loan_tenure_months,disbursement_lag_days,loan_supervision_visits,utility_payment_timeliness,rent_payment_timeliness,phone_bill_timeliness,value_chain_platform_registered,years_on_platform,marketplace_sales_ngn_last_year,soil_type_known,uses_irrigation,pest_disease_control_method,yield_rating_score_1_10,yield_consistency_rating,post_harvest_loss_perc,smartphone_owner,mobile_money_usage_frequency,active_on_agri_forums,distance_to_market_km,distance_to_lender_km,simulated_creditworthiness_score,loan_repayment_status
FARMER_3128,24,Male,0,None,Married,7,Katsina,0.0,5,4.32,Yam,908024.59,596977.14,1970210.83,False,False,0.0,N/A,0.0,0,0,0,Fair,Fair,Poor,False,0,0.0,False,False,Traditional,6,High,7.62,True,Monthly,False,22.6,0.0,,N/A
FARMER_3129,22,Female,18,Masters/PhD,Married,3,Zamfara,0.0,6,2.71,Maize,251331.36,107594.95,844527.64,False,False,0.0,N/A,0.0,0,0,0,Fair,Poor,Good,False,0,0.0,True,False,Organic,4,Low,9.18,True,Weekly,False,51.1,0.0,,N/A
FARMER_3130,45,Female,12,Secondary Complete,Married,9,Zamfara,0.0,10,7.46,Poultry,2471495.38,1368048.27,3776593.01,True,True,1610000.0,Land Expansion,23.77,12,34,5,Poor,Excellent,Excellent,False,0,0.0,True,False,Modern Chemical,7,Medium,5.86,False,Never,False,41.1,109.0,5.0,Fully Repaid
FARMER_3131,38,Female,14,OND/NCE,Married,11,Yobe,0.0,22,44.19,Cassava,7885291.12,4396439.27,20579773.6,True,True,1090000.0,Asset Acquisition,14.27,6,43,1,Poor,Good,Excellent,True,1,4614646.07,False,False,None,3,High,37.37,True,Monthly,False,13.0,33.7,6.0,Defaulted
FARMER_3132,51,Female,12,Secondary Complete,Married,12,Sokoto,0.0,28,2.22,Sorghum,225076.12,129250.61,377694.62,True,True,860000.0,Input Loan,15.69,24,54,2,Poor,Poor,Good,False,0,0.0,True,False,Modern Chemical,6,High,26.85,True,Rarely,False,42.7,131.5,3.0,Defaulted
FARMER_3133,22,Male,9,Secondary Incomplete,Married,15,Lagos,151713.8,6,5.72,Poultry,2290196.85,1801615.65,3570494.56,False,True,1560000.0,Land Expansion,20.32,18,55,1,Poor,N/A,Good,False,0,0.0,True,False,Organic,4,Low,13.16,True,Weekly,True,29.2,25.5,1.0,Partially Repaid
FARMER_3134,30,Female,0,None,Married,15,Delta,93650.69,14,46.15,Cassava,5345442.77,3151418.85,11130162.43,True,True,1220000.0,Bundled Services Loan,15.73,9,26,5,Excellent,Fair,Excellent,True,0,0.0,False,False,None,3,High,11.19,True,Weekly,False,12.0,79.4,7.0,Fully Repaid
FARMER_3135,46,Female,12,Secondary Complete,Married,13,Katsina,217306.64,30,4.37,Cocoa,1273176.5,827340.44,3958940.0,False,True,810000.0,Mechanization Loan,21.39,12,79,3,Fair,Excellent,Good,False,0,0.0,True,False,None,4,Low,13.8,True,Weekly,False,28.3,134.9,2.0,Partially Repaid
FARMER_3136,28,Male,6,Primary Complete,Married,11,Enugu,0.0,12,2.62,Poultry,1241336.41,521575.68,2489553.92,False,True,620000.0,Bundled Services Loan,26.06,12,41,0,Fair,N/A,Good,False,0,0.0,True,False,None,4,Low,33.72,True,Daily,False,14.0,10.4,0.0,Defaulted
FARMER_3137,31,Female,6,Primary Complete,Married,9,Bayelsa,0.0,15,14.17,Goats/Sheep,1904387.42,955459.38,4912481.01,False,True,1860000.0,Asset Acquisition,21.27,9,87,3,Fair,Fair,Poor,False,0,0.0,False,False,Organic,4,High,23.21,False,Never,False,15.6,55.8,2.0,Partially Repaid
FARMER_3138,56,Male,6,Primary Complete,Single,14,Kaduna,87094.58,34,26.09,Cocoa,5639784.83,3160162.48,16753690.55,False,False,0.0,N/A,0.0,0,0,0,Excellent,N/A,Excellent,False,0,0.0,True,False,Integrated Pest Management,5,Medium,10.29,False,Never,False,67.5,0.0,,N/A
FARMER_3139,31,Male,6,Primary Complete,Married,8,Ebonyi,181946.03,15,0.85,Vegetables,196896.14,129540.12,552209.25,True,False,0.0,N/A,0.0,0,0,0,Good,N/A,Poor,False,0,0.0,False,False,Traditional,4,High,5.11,True,Monthly,False,11.0,0.0,,N/A
FARMER_3140,30,Male,9,Secondary Incomplete,Married,8,Osun,0.0,14,2.62,Goats/Sheep,851954.45,532601.13,2476953.34,False,True,1370000.0,Asset Acquisition,21.54,24,64,0,Fair,Poor,Good,False,0,0.0,True,False,Organic,6,High,5.47,True,Monthly,False,31.7,29.5,1.0,Partially Repaid
FARMER_3141,25,Male,0,None,Married,5,Ondo,133183.58,1,6.44,Yam,1451071.86,854572.71,3002927.61,False,False,0.0,N/A,0.0,0,0,0,Fair,Poor,Good,False,0,0.0,False,False,Integrated Pest Management,7,Low,25.46,False,Never,False,38.2,0.0,,N/A
FARMER_3142,33,Male,9,Secondary Incomplete,Divorced,3,Taraba,126034.69,4,2.7,Goats/Sheep,937835.39,676375.44,1363601.31,False,True,290000.0,Bundled Services Loan,28.69,12,14,2,Good,N/A,Good,True,1,393501.75,True,False,Traditional,6,High,31.53,True,Daily,False,50.6,32.3,4.0,Partially Repaid
FARMER_3143,38,Male,0,None,Widowed,6,Kebbi,238855.14,14,1.2,Yam,199399.72,93049.81,345404.81,False,True,680000.0,Mechanization Loan,23.21,24,28,0,Poor,Fair,Fair,True,5,12411.53,True,False,Modern Chemical,5,Low,8.43,True,Rarely,False,30.8,38.5,3.0,Fully Repaid
FARMER_3144,43,Male,6,Primary Complete,Married,7,Katsina,232578.06,27,4.17,Millet,502520.18,341748.2,1172737.33,True,True,250000.0,Asset Acquisition,26.85,6,21,3,Good,N/A,Good,False,0,0.0,True,False,None,4,High,10.83,True,Never,False,18.1,87.8,4.0,Defaulted
FARMER_3145,58,Female,6,Primary Complete,Married,3,Oyo,207091.61,25,7.57,Oil Palm,1451222.96,939052.0,4433620.77,True,True,510000.0,Bundled Services Loan,16.62,12,79,3,Poor,Fair,Fair,False,0,0.0,True,False,Organic,4,High,8.59,False,Never,False,30.5,31.8,3.0,Fully Repaid
FARMER_3146,51,Male,12,Secondary Complete,Married,6,Imo,52156.65,22,7.63,Rice,1236369.25,782674.62,2374978.74,True,True,1070000.0,Land Expansion,26.49,12,28,5,Fair,Excellent,Fair,False,0,0.0,True,True,Integrated Pest Management,7,Low,15.08,True,Weekly,False,35.9,65.8,3.0,Fully Repaid
FARMER_3147,36,Female,6,Primary Complete,Widowed,7,Edo,0.0,20,9.56,Cocoa,2623713.16,2092915.43,4347796.82,False,True,740000.0,Bundled Services Loan,20.8,24,79,3,Good,Excellent,Excellent,True,2,1887707.88,False,False,Integrated Pest Management,6,Low,30.67,False,Never,False,54.3,11.0,3.0,Defaulted
FARMER_3148,61,Female,0,None,Married,7,Borno,132698.78,17,6.39,Millet,615574.04,430105.28,945457.91,False,False,0.0,N/A,0.0,0,0,0,Fair,Poor,Good,False,0,0.0,True,True,Integrated Pest Management,7,Low,31.02,True,Weekly,True,2.0,0.0,,N/A
FARMER_3149,21,Male,0,None,Widowed,15,Cross River,0.0,5,0.82,Maize,92724.72,63022.47,158243.72,True,False,0.0,N/A,0.0,0,0,0,Fair,Good,Fair,False,0,0.0,True,False,Traditional,5,High,35.06,True,Rarely,False,17.6,0.0,,N/A
FARMER_3150,54,Female,6,Primary Complete,Married,14,Oyo,77115.71,12,2.41,Aquaculture,1827371.55,1440358.14,2197867.97,True,True,420000.0,Land Expansion,26.33,9,52,0,Fair,Fair,Poor,False,0,0.0,False,True,Organic,5,Medium,23.21,False,Never,False,46.0,82.5,3.0,Fully Repaid
FARMER_3151,59,Female,12,Secondary Complete,Married,13,Ekiti,32673.47,24,7.65,Maize,841907.55,399485.18,2819087.88,True,True,680000.0,Working Capital,30.85,24,43,1,Good,Good,Good,False,0,0.0,True,False,Traditional,4,High,10.49,False,Never,False,8.3,22.5,5.0,Fully Repaid
FARMER_3152,31,Female,12,Secondary Complete,Single,8,Ogun,154582.27,15,9.24,Cocoa,2112233.52,1461686.54,5897849.32,True,True,870000.0,Mechanization Loan,15.92,3,84,4,Excellent,Fair,Excellent,False,0,0.0,False,True,Organic,7,Medium,19.15,False,Never,False,2.9,141.1,7.0,Partially Repaid
FARMER_3153,27,Female,3,Primary Incomplete,Married,12,Bayelsa,47022.06,11,3.92,Oil Palm,626902.85,383692.59,894770.04,False,False,0.0,N/A,0.0,0,0,0,Excellent,Excellent,Good,False,0,0.0,True,False,Integrated Pest Management,6,High,37.21,False,Never,False,43.8,0.0,,N/A
FARMER_3154,57,Male,16,HND/BSc,Married,14,Kano,0.0,18,8.84,Oil Palm,1899673.89,1240769.02,2826102.15,False,True,240000.0,Input Loan,18.94,24,31,2,Good,Poor,Good,False,0,0.0,True,False,Modern Chemical,5,Medium,32.13,True,Daily,False,18.2,8.7,2.0,Partially Repaid
FARMER_3155,26,Female,9,Secondary Incomplete,Single,7,Katsina,28356.14,10,25.25,Vegetables,5216446.16,2907054.33,9864061.85,False,True,1530000.0,Input Loan,14.85,3,11,1,Good,Fair,Good,False,0,0.0,False,False,Traditional,4,Medium,16.41,True,Weekly,False,65.1,21.1,4.0,Partially Repaid
FARMER_3156,63,Male,0,None,Married,15,Abia,0.0,37,9.01,Cassava,1338713.47,972350.34,3984948.12,True,True,1990000.0,Input Loan,12.09,24,66,0,Good,Excellent,Good,False,0,0.0,False,True,Modern Chemical,7,Medium,31.92,False,Never,False,19.9,39.7,2.0,Defaulted
FARMER_3157,57,Female,16,HND/BSc,Married,3,Kaduna,0.0,30,8.47,Oil Palm,1543044.3,718603.65,4100640.04,True,False,0.0,N/A,0.0,0,0,0,Poor,Fair,Good,False,0,0.0,True,False,None,3,High,7.38,True,Monthly,True,40.4,0.0,,N/A
FARMER_3158,50,Female,3,Primary Incomplete,Married,3,Kwara,180484.91,2,4.45,Oil Palm,686496.74,315274.87,1257803.82,False,True,1670000.0,Bundled Services Loan,23.41,18,27,4,Fair,Poor,Excellent,False,0,0.0,True,False,Organic,6,High,16.51,False,Never,False,49.3,132.8,4.0,Partially Repaid
FARMER_3159,40,Female,12,Secondary Complete,Married,7,Yobe,0.0,12,38.37,Rice,7658954.32,3124264.37,18493092.82,True,False,0.0,N/A,0.0,0,0,0,Poor,N/A,Good,False,0,0.0,True,False,Organic,6,High,15.72,True,Rarely,False,12.9,0.0,,N/A
FARMER_3160,65,Female,0,None,Single,11,Katsina,0.0,9,3.15,Maize,387834.92,189893.28,615379.34,True,True,840000.0,Mechanization Loan,31.46,24,18,0,Fair,Poor,Good,False,0,0.0,True,False,Modern Chemical,5,Medium,32.64,True,Rarely,False,25.8,85.1,0.0,Defaulted
FARMER_3161,21,Male,0,None,Single,8,Enugu,0.0,5,5.11,Maize,623585.16,250098.57,1361315.47,False,False,0.0,N/A,0.0,0,0,0,Good,Good,Excellent,True,3,446155.57,False,True,Modern Chemical,8,High,10.81,False,Never,False,16.0,0.0,,N/A
FARMER_3162,58,Male,0,None,Married,7,Kebbi,149992.36,34,34.02,Vegetables,6410826.89,3263844.35,12492494.31,True,True,650000.0,Asset Acquisition,17.83,18,32,5,Excellent,Good,Poor,False,0,0.0,False,False,None,3,High,16.47,True,Weekly,False,5.6,36.8,6.0,Fully Repaid
FARMER_3163,29,Male,9,Secondary Incomplete,Married,12,Ekiti,0.0,3,1.98,Rice,392445.89,298570.72,772363.32,True,True,50000.0,Mechanization Loan,29.9,12,46,5,Good,N/A,Fair,False,0,0.0,True,False,Integrated Pest Management,6,Low,7.13,False,Never,False,30.0,57.5,1.0,Fully Repaid
FARMER_3164,19,Male,12,Secondary Complete,Married,9,Lagos,177837.36,3,1.48,Maize,180732.98,122167.6,515404.36,False,True,70000.0,Mechanization Loan,33.49,6,79,5,Poor,Excellent,Excellent,False,0,0.0,True,False,Modern Chemical,7,High,20.5,True,Monthly,True,29.0,87.7,2.0,Defaulted
FARMER_3165,42,Female,9,Secondary Incomplete,Single,9,Niger,0.0,5,5.77,Maize,563220.44,403800.57,1091232.87,False,True,1000000.0,Mechanization Loan,13.42,24,27,0,Excellent,Good,Poor,True,3,98700.01,True,True,Traditional,5,Low,6.48,False,Never,False,68.8,33.7,4.0,Fully Repaid
FARMER_3166,64,Male,14,OND/NCE,Married,5,Kebbi,73366.74,8,22.96,Cocoa,6834937.89,3487597.62,12114945.15,True,True,150000.0,Mechanization Loan,23.1,3,26,0,Good,Poor,Fair,False,0,0.0,True,False,Organic,6,High,21.62,True,Weekly,False,35.8,34.1,6.0,Fully Repaid
FARMER_3167,18,Male,6,Primary Complete,Single,5,FCT,0.0,2,7.17,Vegetables,1281934.46,809068.72,3054354.36,True,False,0.0,N/A,0.0,0,0,0,Good,Good,Excellent,False,0,0.0,True,False,Organic,4,High,38.04,True,Monthly,False,3.1,0.0,,N/A
FARMER_3168,30,Female,9,Secondary Incomplete,Married,4,Akwa Ibom,0.0,7,7.09,Poultry,1820150.3,1031098.45,4793334.14,True,False,0.0,N/A,0.0,0,0,0,Fair,Poor,Good,False,0,0.0,False,False,Organic,5,Low,21.35,True,Rarely,False,11.2,0.0,,N/A
FARMER_3169,65,Male,16,HND/BSc,Married,13,Enugu,0.0,10,7.62,Rice,1399792.1,834907.83,3840324.58,False,False,0.0,N/A,0.0,0,0,0,Good,Fair,Fair,True,0,0.0,True,False,Organic,5,Low,23.72,False,Never,False,18.1,0.0,,N/A
FARMER_3170,27,Female,12,Secondary Complete,Married,4,Taraba,0.0,11,3.83,Cassava,482910.71,361875.78,1311288.08,True,False,0.0,N/A,0.0,0,0,0,Fair,N/A,Fair,False,0,0.0,False,False,Integrated Pest Management,7,Low,22.95,False,Never,False,3.8,0.0,,N/A
FARMER_3171,58,Female,3,Primary Incomplete,Married,11,Zamfara,0.0,9,1.15,Poultry,430019.67,255263.38,968979.87,False,True,1090000.0,Input Loan,14.15,6,72,2,Excellent,Excellent,Poor,False,0,0.0,True,False,Traditional,5,High,29.04,False,Never,False,48.7,120.7,3.0,Partially Repaid
FARMER_3172,60,Male,6,Primary Complete,Married,7,Cross River,280732.31,16,2.57,Oil Palm,717739.13,452214.27,1771375.24,False,True,470000.0,Land Expansion,33.07,12,64,3,Poor,Poor,Fair,False,0,0.0,False,False,Traditional,4,High,39.13,False,Never,False,32.9,110.5,0.0,Defaulted
FARMER_3173,49,Female,6,Primary Complete,Married,9,Niger,65353.37,25,5.09,Millet,463011.92,241816.44,1595899.62,True,False,0.0,N/A,0.0,0,0,0,Excellent,N/A,Good,False,0,0.0,True,False,Organic,4,Low,6.52,False,Never,False,17.4,0.0,,N/A
FARMER_3174,54,Female,12,Secondary Complete,Married,12,Osun,0.0,23,40.17,Aquaculture,3439872.19,2539033.69,11701191.02,False,True,660000.0,Land Expansion,33.45,18,29,2,Poor,N/A,Poor,False,0,0.0,True,True,None,5,High,20.18,True,Weekly,False,9.4,42.0,1.0,Partially Repaid
FARMER_3175,51,Male,18,Masters/PhD,Married,5,Akwa Ibom,299535.23,22,9.33,Cassava,1156990.27,610583.84,3057447.46,False,False,0.0,N/A,0.0,0,0,0,Poor,Excellent,Excellent,True,4,525818.78,True,False,Traditional,4,High,28.06,True,Never,False,11.7,0.0,,N/A
FARMER_3176,42,Male,6,Primary Complete,Married,3,Ekiti,0.0,5,4.66,Oil Palm,839087.15,453550.88,1537689.93,False,True,1670000.0,Working Capital,22.2,3,11,3,Poor,Poor,Excellent,False,0,0.0,False,False,Organic,6,High,39.51,False,Never,False,55.6,68.2,2.0,Fully Repaid
FARMER_3177,30,Male,6,Primary Complete,Married,7,Akwa Ibom,258784.28,14,2.24,Yam,448854.54,259408.43,1385135.41,False,True,1350000.0,Bundled Services Loan,12.94,24,14,2,Fair,Poor,Poor,False,0,0.0,True,False,None,5,Medium,7.87,True,Rarely,False,50.1,68.2,2.0,Fully Repaid
FARMER_3178,22,Female,0,None,Married,7,Borno,0.0,6,6.61,Poultry,2600705.37,1450799.43,4500332.8,False,False,0.0,N/A,0.0,0,0,0,Good,Poor,Fair,False,0,0.0,False,False,Integrated Pest Management,6,Low,32.32,False,Never,False,69.4,0.0,,N/A
FARMER_3179,61,Female,0,None,Married,8,Borno,0.0,11,1.56,Sorghum,192367.25,146056.55,485608.1,True,True,120000.0,Bundled Services Loan,25.66,3,25,2,Fair,N/A,Excellent,True,0,0.0,False,False,Modern Chemical,7,Low,35.08,True,Rarely,False,64.3,88.8,0.0,Defaulted
FARMER_3180,31,Male,6,Primary Complete,Married,15,Kogi,160274.4,15,2.69,Oil Palm,442350.84,228234.84,702399.87,False,True,1630000.0,Working Capital,15.58,18,56,4,Good,Good,Fair,False,0,0.0,True,False,Traditional,6,High,34.03,True,Never,False,17.4,136.9,2.0,Partially Repaid
FARMER_3181,57,Female,0,None,Married,13,Ogun,0.0,39,14.47,Oil Palm,2924690.42,1239734.25,6076472.55,True,False,0.0,N/A,0.0,0,0,0,Poor,N/A,Fair,True,4,2163435.47,True,False,Traditional,4,Low,16.14,False,Never,False,48.4,0.0,,N/A
FARMER_3182,40,Female,9,Secondary Incomplete,Divorced,10,Ondo,285267.44,17,34.01,Maize,4953956.81,3957345.39,9814766.64,False,False,0.0,N/A,0.0,0,0,0,Good,Fair,Excellent,False,0,0.0,False,True,Modern Chemical,8,High,28.05,False,Never,False,52.9,0.0,,N/A
FARMER_3183,47,Female,6,Primary Complete,Married,8,Sokoto,0.0,31,5.17,Goats/Sheep,1892369.57,1133199.02,5193017.38,False,True,1800000.0,Bundled Services Loan,25.11,6,65,0,Poor,Fair,Excellent,False,0,0.0,True,False,Modern Chemical,7,Low,19.59,True,Rarely,False,59.0,62.5,2.0,Defaulted
FARMER_3184,37,Male,3,Primary Incomplete,Widowed,5,Bauchi,0.0,21,12.01,Cocoa,3039877.94,1962765.03,9064516.73,False,True,1270000.0,Bundled Services Loan,16.43,18,50,3,Excellent,Excellent,Poor,False,0,0.0,True,False,Traditional,6,Medium,10.57,False,Never,False,60.9,133.5,3.0,Fully Repaid
FARMER_3185,54,Male,12,Secondary Complete,Married,2,Ondo,0.0,22,6.0,Vegetables,1396998.95,1115685.92,1721006.83,True,True,630000.0,Bundled Services Loan,30.64,3,71,3,Poor,Good,Excellent,False,0,0.0,False,False,None,4,Medium,33.95,True,Weekly,False,21.0,89.9,2.0,Defaulted
FARMER_3186,24,Male,3,Primary Incomplete,Married,3,Ogun,0.0,8,5.16,Oil Palm,1095291.22,705332.95,2990537.54,False,True,60000.0,Working Capital,26.6,24,48,5,Poor,N/A,Excellent,False,0,0.0,True,False,Organic,5,High,31.34,True,Never,False,16.7,125.8,1.0,Partially Repaid
FARMER_3187,31,Male,6,Primary Complete,Single,9,Borno,0.0,15,0.31,Poultry,191562.94,100834.79,253980.88,True,True,1100000.0,Bundled Services Loan,25.24,9,34,2,Fair,Poor,Good,True,4,45543.17,False,False,None,3,Low,25.19,True,Weekly,False,14.6,20.2,3.0,Fully Repaid
FARMER_3188,27,Male,16,HND/BSc,Married,8,Bauchi,0.0,11,7.38,Rice,1352974.04,649069.26,3155720.17,False,True,330000.0,Land Expansion,24.16,3,77,1,Good,Poor,Poor,False,0,0.0,True,False,Modern Chemical,7,Medium,19.55,True,Weekly,True,9.8,24.4,4.0,Partially Repaid
FARMER_3189,62,Male,12,Secondary Complete,Married,7,FCT,0.0,6,3.65,Aquaculture,2631567.21,1997403.74,4442645.0,True,True,1430000.0,Bundled Services Loan,30.17,12,61,2,Good,Good,Poor,True,3,993076.09,True,True,Modern Chemical,7,Medium,18.94,True,Monthly,False,17.5,44.0,5.0,Partially Repaid
FARMER_3190,39,Female,3,Primary Incomplete,Married,7,Osun,64227.04,4,7.56,Cocoa,2119355.18,1284848.24,2519792.04,False,True,1110000.0,Mechanization Loan,31.32,18,21,2,Poor,Excellent,Poor,False,0,0.0,False,False,Organic,5,Low,35.08,False,Never,False,10.2,75.3,-1.0,Defaulted
FARMER_3191,24,Male,12,Secondary Complete,Married,2,Jigawa,278073.31,8,4.83,Oil Palm,779343.73,331911.53,2391585.2,False,True,1450000.0,Mechanization Loan,33.83,12,82,4,Excellent,Poor,Excellent,False,0,0.0,True,False,Integrated Pest Management,6,Medium,22.64,True,Monthly,True,68.2,57.5,6.0,Fully Repaid
FARMER_3192,63,Female,16,HND/BSc,Married,11,Lagos,48768.71,37,2.9,Cocoa,507858.22,368386.03,1550332.14,True,False,0.0,N/A,0.0,0,0,0,Poor,Excellent,Fair,True,5,101104.26,True,False,Modern Chemical,7,Low,13.56,False,Never,False,54.1,0.0,,N/A
FARMER_3193,25,Male,6,Primary Complete,Married,8,Abia,0.0,1,5.54,Cocoa,1092900.34,673584.02,2331143.91,True,True,600000.0,Bundled Services Loan,13.83,12,82,5,Poor,N/A,Excellent,False,0,0.0,True,False,Organic,4,Low,10.35,True,Weekly,False,31.3,14.5,2.0,Partially Repaid
FARMER_3194,44,Male,12,Secondary Complete,Married,14,Ogun,0.0,13,4.82,Yam,699657.58,437097.96,1159303.22,False,False,0.0,N/A,0.0,0,0,0,Fair,N/A,Fair,False,0,0.0,True,False,Traditional,5,High,6.91,True,Monthly,False,68.7,0.0,,N/A
FARMER_3195,60,Male,0,None,Married,12,Oyo,0.0,29,6.38,Sorghum,771183.33,340499.86,2053899.95,False,True,970000.0,Land Expansion,24.6,24,53,2,Excellent,Poor,Fair,False,0,0.0,True,False,Integrated Pest Management,7,High,14.3,False,Never,False,29.3,79.9,4.0,Partially Repaid
FARMER_3196,42,Male,12,Secondary Complete,Married,11,Kwara,262941.73,12,4.58,Maize,527712.0,327719.4,1109481.76,False,False,0.0,N/A,0.0,0,0,0,Fair,Poor,Fair,False,0,0.0,True,False,None,3,Low,38.0,True,Rarely,False,24.3,0.0,,N/A
FARMER_3197,55,Female,9,Secondary Incomplete,Married,8,Kogi,0.0,35,1.51,Poultry,692986.29,314607.57,963420.51,True,True,150000.0,Mechanization Loan,15.1,12,20,5,Excellent,N/A,Excellent,False,0,0.0,True,False,Modern Chemical,7,Low,26.98,True,Weekly,False,34.4,145.1,5.0,Fully Repaid
FARMER_3198,39,Male,6,Primary Complete,Married,3,Benue,87999.07,21,4.18,Sorghum,381066.76,165307.54,668193.97,True,True,2000000.0,Land Expansion,31.22,3,16,4,Good,Good,Good,False,0,0.0,True,True,Traditional,7,Medium,25.93,True,Monthly,False,41.4,115.2,3.0,Fully Repaid
FARMER_3199,49,Male,9,Secondary Incomplete,Divorced,5,Anambra,0.0,33,27.94,Cassava,5245302.05,2986334.48,8279235.23,True,True,690000.0,Bundled Services Loan,30.45,9,72,3,Fair,Good,Fair,False,0,0.0,False,False,Organic,5,High,12.99,True,Weekly,False,53.1,131.6,2.0,Fully Repaid
FARMER_3200,20,Female,3,Primary Incomplete,Married,13,Kano,0.0,4,1.13,Goats/Sheep,276120.61,163529.35,593277.0,False,False,0.0,N/A,0.0,0,0,0,Good,N/A,Excellent,False,0,0.0,True,False,None,3,Low,19.24,False,Never,False,9.3,0.0,,N/A
FARMER_3201,55,Male,12,Secondary Complete,Married,12,Sokoto,0.0,15,9.78,Vegetables,2122752.61,1166335.52,5601895.95,False,True,380000.0,Bundled Services Loan,12.51,6,51,4,Poor,Fair,Excellent,False,0,0.0,False,False,Integrated Pest Management,6,High,31.89,False,Never,False,63.4,105.6,3.0,Defaulted
FARMER_3202,52,Male,12,Secondary Complete,Married,7,Kwara,0.0,7,3.03,Cocoa,601892.07,443107.79,1300168.8,False,True,720000.0,Mechanization Loan,15.79,3,58,1,Excellent,Fair,Good,True,4,245543.9,True,True,Traditional,6,Medium,6.12,True,Weekly,False,21.1,17.9,6.0,Fully Repaid
FARMER_3203,39,Female,12,Secondary Complete,Married,11,Lagos,47041.29,23,0.3,Cocoa,63197.48,29737.4,169677.77,True,True,1680000.0,Mechanization Loan,14.27,12,9,3,Excellent,Poor,Poor,False,0,0.0,False,False,Organic,5,High,17.89,False,Never,False,12.1,139.2,6.0,Fully Repaid
FARMER_3204,25,Male,6,Primary Complete,Married,9,Nasarawa,0.0,9,33.81,Sorghum,3222213.08,2177093.57,8588319.48,False,True,870000.0,Bundled Services Loan,32.46,3,84,1,Good,Good,Excellent,True,3,1273320.14,True,False,Modern Chemical,7,Low,34.37,True,Monthly,True,19.0,45.0,2.0,Defaulted
FARMER_3205,65,Female,0,None,Married,14,Rivers,56147.69,33,9.09,Vegetables,1946649.88,1161429.07,3836870.37,False,True,680000.0,Land Expansion,14.14,24,57,4,Excellent,Good,Poor,False,0,0.0,False,False,Integrated Pest Management,7,Low,18.84,True,Monthly,False,6.5,110.5,4.0,Fully Repaid
FARMER_3206,32,Female,12,Secondary Complete,Married,10,Ondo,0.0,5,7.01,Aquaculture,3019132.7,1880922.26,6428615.5,False,False,0.0,N/A,0.0,0,0,0,Poor,Poor,Poor,True,5,674190.61,True,False,None,5,High,24.91,True,Never,False,1.3,0.0,,N/A
FARMER_3207,33,Female,9,Secondary Incomplete,Married,5,Taraba,129023.71,17,19.64,Cocoa,5974596.37,2439887.85,17759199.39,False,True,710000.0,Working Capital,18.81,18,12,5,Excellent,Fair,Fair,False,0,0.0,False,False,Traditional,4,Low,39.72,True,Never,False,45.9,129.2,3.0,Partially Repaid
FARMER_3208,64,Female,14,OND/NCE,Married,6,Enugu,240384.22,25,9.4,Vegetables,1947978.88,852063.43,2790409.16,True,False,0.0,N/A,0.0,0,0,0,Excellent,Good,Fair,False,0,0.0,False,True,Integrated Pest Management,6,Medium,7.09,True,Daily,False,43.4,0.0,,N/A
FARMER_3209,34,Male,12,Secondary Complete,Married,6,Katsina,0.0,3,6.53,Oil Palm,1118047.89,685016.84,2764994.56,False,True,340000.0,Working Capital,20.48,6,17,3,Fair,Poor,Good,False,0,0.0,True,True,Traditional,7,Medium,33.43,False,Never,False,12.5,72.0,1.0,Defaulted
FARMER_3210,23,Male,6,Primary Complete,Single,12,Sokoto,0.0,7,4.54,Oil Palm,761099.37,317418.84,1121778.87,True,True,1530000.0,Mechanization Loan,29.31,12,44,2,Fair,Excellent,Fair,False,0,0.0,False,False,Organic,6,High,38.82,False,Never,False,47.3,120.9,2.0,Fully Repaid
FARMER_3211,46,Female,12,Secondary Complete,Married,13,Enugu,0.0,12,0.88,Cassava,163444.93,104710.11,386181.68,False,True,1540000.0,Mechanization Loan,24.41,9,15,5,Fair,Excellent,Good,True,2,64533.67,False,False,Traditional,4,High,12.39,False,Never,False,24.2,37.3,3.0,Partially Repaid
