Farmer_ID,Age,Gender,Education_Level,Marital_Status,Household_Size,Offfarm_Income,Region,State,Has_Bank_Account,Owns_Smartphone,Uses_Mobile_Money
FARMER_05673,24,Female,0,Single,1,0,North East,Gombe,No,No,No
FARMER_05674,23,Female,14,Divorced,5,0,South West,Ogun,No,Yes,No
FARMER_05675,26,Male,12,Married,7,206000,North East,Yobe,Yes,No,No
FARMER_05676,19,Female,9,Single,1,0,South South,Akwa Ibom,Yes,No,No
FARMER_05677,25,Female,0,Single,5,0,North Central,Kogi,No,No,No
FARMER_05678,68,Female,9,Married,8,0,North West,Kaduna,Yes,No,No
FARMER_05679,25,Male,12,Married,4,0,South West,Ekiti,Yes,No,No
FARMER_05680,20,Female,12,Married,2,0,North West,Katsina,No,No,No
FARMER_05681,52,Male,6,Married,8,129000,North East,Bauchi,Yes,No,No
FARMER_05682,33,Male,0,Widowed,2,63000,North West,Jigawa,No,Yes,Yes
FARMER_05683,50,Female,16,Married,4,0,South West,Ekiti,No,No,No
FARMER_05684,60,Female,3,Married,4,0,North West,Kano,No,Yes,No
FARMER_05685,56,Female,6,Married,3,137000,South East,Abia,Yes,Yes,Yes
FARMER_05686,57,Female,3,Widowed,3,147000,South West,Ekiti,Yes,Yes,Yes
FARMER_05687,43,Male,0,Married,8,41000,North West,Jigawa,Yes,Yes,No
FARMER_05688,45,Male,14,Married,7,267000,South West,Oyo,Yes,No,No
FARMER_05689,45,Male,12,Married,2,0,North East,Gombe,Yes,Yes,Yes
FARMER_05690,67,Female,3,Married,2,0,North East,Taraba,Yes,Yes,Yes
FARMER_05691,54,Female,16,Married,10,0,South South,Edo,Yes,Yes,Yes
FARMER_05692,39,Male,14,Married,3,0,North West,Katsina,Yes,Yes,Yes
FARMER_05693,18,Female,0,Single,1,63000,South East,Abia,No,Yes,Yes
FARMER_05694,35,Male,6,Married,3,55000,South West,Ogun,Yes,No,No
FARMER_05695,37,Male,3,Widowed,4,88000,North East,Taraba,No,Yes,No
FARMER_05696,59,Male,14,Married,10,272000,North West,Kebbi,No,Yes,No
FARMER_05697,20,Male,12,Married,3,0,North West,Katsina,No,No,No
FARMER_05698,50,Male,14,Married,4,346000,North West,Zamfara,No,Yes,Yes
FARMER_05699,54,Male,12,Married,4,186000,South East,Imo,Yes,Yes,Yes
FARMER_05700,65,Female,18,Married,8,198000,South West,Ondo,Yes,No,No
FARMER_05701,63,Female,3,Married,9,0,North East,Bauchi,Yes,Yes,No
FARMER_05702,54,Female,9,Married,9,0,South South,Akwa Ibom,No,No,No
FARMER_05703,69,Female,12,Married,9,261000,South East,Imo,No,Yes,Yes
FARMER_05704,19,Male,12,Single,3,121000,South West,Ondo,Yes,No,No
FARMER_05705,36,Male,6,Widowed,3,68000,North East,Borno,Yes,Yes,Yes
FARMER_05706,62,Female,6,Married,6,136000,South West,Ogun,Yes,Yes,Yes
FARMER_05707,33,Female,3,Married,3,0,North West,Kebbi,No,Yes,Yes
FARMER_05708,24,Female,16,Married,4,353000,North Central,Niger,No,Yes,Yes
FARMER_05709,44,Female,6,Married,3,0,North West,Sokoto,No,Yes,Yes
FARMER_05710,47,Male,12,Married,6,156000,South West,Oyo,Yes,Yes,Yes
FARMER_05711,53,Female,6,Married,6,134000,North East,Borno,No,Yes,Yes
FARMER_05712,40,Male,6,Married,3,0,South East,Abia,Yes,Yes,Yes
FARMER_05713,45,Female,3,Married,2,127000,North Central,Kwara,Yes,Yes,Yes
FARMER_05714,64,Female,3,Married,5,0,South South,Edo,Yes,Yes,Yes
FARMER_05715,30,Male,12,Widowed,5,291000,North West,Sokoto,Yes,No,No
FARMER_05716,39,Male,12,Married,2,0,South South,Cross River,Yes,Yes,Yes
FARMER_05717,23,Male,9,Married,2,133000,South East,Anambra,Yes,No,No
FARMER_05718,46,Female,9,Married,5,0,North Central,Kwara,No,No,No
FARMER_05719,42,Male,12,Widowed,5,0,North Central,Benue,Yes,Yes,Yes
FARMER_05720,66,Female,0,Married,3,0,South South,Edo,No,Yes,Yes
FARMER_05721,23,Male,12,Single,2,205000,North East,Taraba,No,No,No
FARMER_05722,64,Male,12,Married,5,0,South West,Ogun,Yes,Yes,No
FARMER_05723,62,Female,0,Widowed,4,55000,North Central,Kogi,Yes,No,No
FARMER_05724,69,Male,14,Single,4,182000,North East,Borno,No,Yes,Yes
FARMER_05725,26,Male,0,Married,5,26000,South West,Lagos,No,No,No
FARMER_05726,25,Male,6,Married,5,0,South West,Ogun,Yes,Yes,Yes
FARMER_05727,42,Male,6,Married,3,113000,North Central,Benue,No,Yes,Yes
FARMER_05728,23,Female,0,Widowed,3,0,North East,Adamawa,Yes,Yes,Yes
FARMER_05729,40,Male,3,Married,6,0,South West,Ondo,Yes,Yes,Yes
FARMER_05730,52,Female,6,Married,2,0,North Central,Kogi,Yes,No,No
FARMER_05731,35,Male,0,Married,5,0,South East,Ebonyi,No,Yes,Yes
FARMER_05732,65,Female,6,Married,9,99000,North West,Kano,No,Yes,Yes
FARMER_05733,41,Male,9,Widowed,2,0,North Central,Benue,Yes,No,No
FARMER_05734,69,Female,0,Married,3,0,North West,Kaduna,Yes,Yes,Yes
FARMER_05735,63,Male,14,Married,4,0,North West,Kaduna,Yes,No,No
FARMER_05736,58,Male,3,Married,7,0,North Central,Nasarawa,No,No,No
FARMER_05737,64,Male,3,Married,9,52000,North East,Borno,No,No,No
FARMER_05738,59,Male,6,Widowed,4,0,North Central,Kogi,No,Yes,No
FARMER_05739,57,Male,6,Married,5,110000,North East,Gombe,No,Yes,Yes
FARMER_05740,53,Female,9,Widowed,5,251000,South East,Abia,Yes,Yes,No
FARMER_05741,27,Male,16,Married,6,187000,North Central,Kwara,Yes,No,No
FARMER_05742,67,Female,16,Divorced,3,343000,South West,Lagos,Yes,No,No
FARMER_05743,42,Female,14,Married,9,0,North Central,Nasarawa,Yes,Yes,Yes
FARMER_05744,54,Female,0,Married,7,70000,South West,Ekiti,Yes,Yes,Yes
FARMER_05745,52,Female,0,Single,1,59000,South East,Imo,Yes,Yes,Yes
FARMER_05746,68,Female,3,Married,7,132000,North East,Adamawa,Yes,Yes,Yes
FARMER_05747,18,Female,6,Single,3,0,North West,Kaduna,No,No,No
FARMER_05748,37,Male,14,Married,4,219000,North Central,Kogi,Yes,No,No
FARMER_05749,28,Male,6,Married,5,62000,South East,Ebonyi,No,Yes,Yes
FARMER_05750,52,Male,16,Married,8,0,South West,Oyo,Yes,No,No
FARMER_05751,60,Female,9,Married,7,0,North Central,Benue,No,No,No
FARMER_05752,50,Female,3,Married,9,0,North Central,Benue,Yes,Yes,No
FARMER_05753,70,Male,3,Married,2,141000,South South,Akwa Ibom,Yes,No,No
FARMER_05754,47,Male,0,Married,7,51000,North East,Yobe,No,No,No
FARMER_05755,40,Female,6,Married,3,0,South South,Bayelsa,Yes,Yes,No
FARMER_05756,43,Male,12,Married,10,289000,North West,Jigawa,No,Yes,Yes
FARMER_05757,27,Male,14,Single,1,448000,South West,Osun,Yes,Yes,Yes
FARMER_05758,61,Female,3,Single,5,0,North Central,Niger,No,Yes,Yes
FARMER_05759,58,Male,6,Married,7,116000,South South,Rivers,Yes,Yes,Yes
FARMER_05760,56,Female,14,Married,5,493000,South South,Akwa Ibom,No,Yes,Yes
FARMER_05761,27,Male,6,Married,4,117000,South West,Lagos,No,Yes,Yes
FARMER_05762,47,Male,6,Married,2,0,South West,Osun,Yes,No,No
FARMER_05763,42,Male,3,Married,4,112000,South South,Delta,Yes,Yes,Yes
FARMER_05764,42,Male,9,Married,7,141000,South South,Bayelsa,No,Yes,No
FARMER_05765,32,Female,16,Married,7,207000,North East,Gombe,Yes,Yes,No
FARMER_05766,42,Male,9,Single,1,0,North East,Taraba,Yes,Yes,No
FARMER_05767,62,Female,6,Widowed,2,64000,South East,Anambra,Yes,No,No
FARMER_05768,48,Female,12,Widowed,6,0,South East,Imo,Yes,No,No
FARMER_05769,44,Male,3,Single,2,0,South South,Rivers,Yes,Yes,Yes
FARMER_05770,37,Male,16,Widowed,3,0,North East,Yobe,Yes,Yes,Yes
FARMER_05771,26,Female,0,Married,6,0,North Central,FCT,No,Yes,Yes
FARMER_05772,24,Male,0,Married,4,0,North East,Yobe,Yes,Yes,Yes
FARMER_05773,27,Male,0,Single,4,0,North West,Zamfara,Yes,Yes,No
FARMER_05774,36,Female,6,Widowed,3,0,South South,Rivers,No,No,No
FARMER_05775,36,Male,14,Divorced,3,286000,South East,Ebonyi,Yes,Yes,Yes
FARMER_05776,52,Male,12,Married,6,0,North Central,Nasarawa,Yes,Yes,Yes
FARMER_05777,59,Female,9,Married,10,0,North West,Kebbi,Yes,No,No
FARMER_05778,46,Female,12,Married,8,109000,North East,Gombe,Yes,No,No
FARMER_05779,29,Female,6,Single,3,72000,North East,Adamawa,No,No,No
FARMER_05780,67,Female,0,Married,6,29000,North West,Katsina,Yes,Yes,Yes
FARMER_05781,44,Female,14,Married,6,0,North East,Bauchi,No,No,No
FARMER_05782,57,Male,12,Married,6,299000,South East,Anambra,Yes,Yes,No
FARMER_05783,70,Female,16,Married,5,175000,North East,Adamawa,No,Yes,Yes
FARMER_05784,44,Female,16,Married,6,357000,North Central,Kogi,Yes,No,No
FARMER_05785,60,Female,12,Married,10,0,North Central,Benue,No,No,No
FARMER_05786,63,Female,9,Married,7,0,South West,Ekiti,Yes,No,No
FARMER_05787,29,Female,6,Married,6,138000,South East,Abia,No,Yes,Yes
FARMER_05788,65,Male,9,Widowed,1,0,South West,Oyo,Yes,No,No
FARMER_05789,65,Male,6,Married,6,121000,North West,Kaduna,Yes,Yes,Yes
FARMER_05790,18,Female,12,Single,3,168000,South East,Ebonyi,Yes,No,No
FARMER_05791,23,Female,14,Married,3,0,North East,Bauchi,Yes,No,No
FARMER_05792,32,Male,3,Single,3,0,North East,Bauchi,No,No,No
FARMER_05793,28,Female,6,Single,4,0,South South,Cross River,Yes,No,No
FARMER_05794,44,Female,16,Married,10,481000,North East,Taraba,No,Yes,No
FARMER_05795,41,Female,14,Married,7,0,South West,Oyo,Yes,No,No
FARMER_05796,55,Male,18,Married,3,0,North West,Jigawa,Yes,Yes,Yes
FARMER_05797,25,Female,12,Married,6,127000,South West,Lagos,Yes,Yes,No
FARMER_05798,32,Female,9,Married,2,132000,North East,Taraba,No,Yes,No
FARMER_05799,33,Male,12,Married,5,283000,South East,Imo,Yes,Yes,Yes
FARMER_05800,42,Female,18,Married,2,0,North East,Yobe,No,No,No
FARMER_05801,19,Female,12,Single,2,0,South East,Ebonyi,Yes,Yes,No
FARMER_05802,31,Female,16,Widowed,2,506000,North East,Adamawa,Yes,No,No
FARMER_05803,53,Male,14,Widowed,1,309000,South West,Ekiti,Yes,Yes,No
FARMER_05804,24,Female,12,Married,3,0,North Central,Nasarawa,Yes,Yes,Yes
FARMER_05805,55,Male,12,Widowed,6,0,North Central,Niger,No,Yes,No
FARMER_05806,37,Male,6,Married,5,0,South West,Ondo,No,Yes,Yes
FARMER_05807,68,Female,9,Married,6,275000,North West,Sokoto,Yes,Yes,Yes
FARMER_05808,29,Male,0,Married,7,45000,North Central,Plateau,No,No,No
FARMER_05809,56,Male,12,Widowed,4,190000,North Central,Kogi,No,Yes,No
FARMER_05810,40,Female,9,Married,10,0,North West,Kano,Yes,Yes,Yes
FARMER_05811,22,Female,14,Married,2,0,North East,Adamawa,Yes,Yes,No
FARMER_05812,46,Male,16,Married,8,0,North Central,Plateau,No,Yes,Yes
FARMER_05813,34,Female,6,Widowed,3,0,North West,Kebbi,Yes,Yes,Yes
FARMER_05814,70,Female,14,Single,5,319000,South South,Delta,Yes,No,No
FARMER_05815,40,Female,12,Married,7,195000,South South,Akwa Ibom,No,Yes,Yes
FARMER_05816,21,Male,9,Single,3,283000,North Central,Nasarawa,Yes,No,No
FARMER_05817,39,Male,16,Married,5,416000,North Central,Kwara,No,No,No
FARMER_05818,25,Male,6,Single,3,0,North West,Zamfara,No,Yes,Yes
FARMER_05819,64,Male,6,Married,2,0,North West,Jigawa,Yes,Yes,No
FARMER_05820,61,Female,6,Married,2,138000,North West,Kaduna,No,Yes,No
FARMER_05821,50,Male,9,Married,3,0,South West,Ondo,Yes,Yes,Yes
FARMER_05822,65,Male,6,Married,7,0,North Central,Plateau,No,No,No
FARMER_05823,52,Female,12,Married,9,263000,North West,Zamfara,No,Yes,Yes
FARMER_05824,44,Male,12,Married,8,0,South East,Anambra,Yes,Yes,No
FARMER_05825,21,Female,9,Married,4,236000,North Central,Kwara,Yes,Yes,No
FARMER_05826,68,Female,14,Widowed,6,360000,North Central,Kogi,No,Yes,No
FARMER_05827,51,Female,12,Married,10,284000,South East,Ebonyi,No,Yes,Yes
FARMER_05828,26,Male,0,Married,3,0,North West,Katsina,Yes,No,No
FARMER_05829,45,Male,12,Single,2,0,North West,Zamfara,No,No,No
FARMER_05830,61,Female,14,Widowed,1,488000,North West,Zamfara,Yes,No,No
FARMER_05831,42,Male,0,Widowed,6,0,South West,Oyo,Yes,Yes,No
FARMER_05832,21,Male,6,Married,3,139000,South South,Bayelsa,Yes,No,No
FARMER_05833,38,Male,6,Married,7,99000,South West,Oyo,No,Yes,Yes
FARMER_05834,53,Male,14,Married,3,350000,North Central,FCT,Yes,Yes,No
FARMER_05835,18,Female,9,Single,1,173000,South West,Oyo,Yes,No,No
FARMER_05836,54,Female,12,Single,5,259000,North Central,Kwara,Yes,Yes,Yes
FARMER_05837,18,Male,0,Single,2,58000,South West,Oyo,Yes,No,No
FARMER_05838,32,Female,6,Married,2,149000,North Central,Niger,Yes,No,No
FARMER_05839,45,Female,12,Married,8,141000,North Central,FCT,No,Yes,Yes
FARMER_05840,69,Male,12,Married,5,0,North East,Yobe,Yes,No,No
FARMER_05841,19,Male,9,Single,2,0,North East,Bauchi,Yes,Yes,Yes
FARMER_05842,19,Male,12,Single,2,163000,South West,Ogun,Yes,Yes,Yes
FARMER_05843,49,Female,3,Married,8,103000,North East,Taraba,Yes,Yes,Yes
FARMER_05844,70,Female,14,Married,2,0,North West,Katsina,Yes,No,No
FARMER_05845,59,Male,9,Married,10,0,South South,Rivers,No,No,No
FARMER_05846,35,Male,6,Widowed,6,78000,North East,Yobe,Yes,No,No
FARMER_05847,31,Female,12,Married,3,0,North West,Kano,No,No,No
FARMER_05848,67,Male,14,Married,2,0,South South,Akwa Ibom,Yes,No,No
FARMER_05849,21,Female,12,Married,3,0,North Central,Nasarawa,Yes,No,No
FARMER_05850,51,Female,0,Single,3,0,North East,Gombe,Yes,No,No
FARMER_05851,41,Male,6,Married,2,75000,South West,Lagos,Yes,No,No
FARMER_05852,20,Male,0,Married,3,0,North Central,Kwara,No,No,No
FARMER_05853,51,Female,12,Married,7,0,North East,Adamawa,Yes,Yes,Yes
FARMER_05854,23,Female,12,Married,2,166000,North East,Borno,No,No,No
FARMER_05855,27,Male,18,Married,7,280000,South West,Ekiti,No,Yes,Yes
FARMER_05856,39,Female,6,Married,6,135000,North East,Bauchi,Yes,Yes,Yes
FARMER_05857,70,Female,0,Married,3,0,North West,Zamfara,Yes,No,No
FARMER_05858,33,Female,14,Married,6,521000,North West,Kano,No,Yes,Yes
FARMER_05859,47,Female,6,Married,3,0,North West,Kano,No,No,No
FARMER_05860,55,Male,9,Married,2,298000,North East,Taraba,Yes,No,No
FARMER_05861,23,Male,12,Widowed,3,265000,South East,Ebonyi,No,Yes,Yes
FARMER_05862,18,Female,9,Single,3,224000,South South,Akwa Ibom,Yes,No,No
FARMER_05863,26,Male,6,Single,4,65000,South South,Bayelsa,No,No,No
FARMER_05864,29,Male,9,Single,3,141000,North East,Bauchi,Yes,Yes,Yes
FARMER_05865,37,Male,12,Married,2,0,South West,Ogun,No,Yes,Yes
FARMER_05866,49,Male,12,Widowed,1,0,North West,Kaduna,Yes,Yes,No
FARMER_05867,25,Female,14,Married,7,0,South West,Oyo,Yes,Yes,No
FARMER_05868,46,Male,3,Married,6,107000,South East,Imo,No,No,No
FARMER_05869,50,Male,12,Single,5,0,North West,Katsina,No,Yes,Yes
FARMER_05870,64,Female,12,Single,1,0,North Central,Benue,No,No,No
FARMER_05871,54,Male,16,Widowed,5,292000,South South,Bayelsa,No,Yes,Yes
FARMER_05872,40,Female,0,Married,7,50000,North West,Jigawa,No,Yes,Yes
FARMER_05873,44,Male,12,Married,6,0,North Central,Plateau,No,No,No
FARMER_05874,27,Female,0,Married,4,0,North West,Jigawa,Yes,Yes,Yes
FARMER_05875,60,Male,3,Married,10,0,North West,Zamfara,Yes,No,No
FARMER_05876,70,Female,0,Divorced,1,0,South West,Oyo,Yes,No,No
FARMER_05877,53,Male,0,Married,7,0,South South,Delta,Yes,Yes,Yes
FARMER_05878,67,Female,18,Divorced,5,0,South West,Ekiti,Yes,No,No
FARMER_05879,32,Female,3,Married,5,0,North West,Kaduna,No,No,No
FARMER_05880,35,Female,6,Widowed,6,0,North West,Kebbi,Yes,Yes,Yes
FARMER_05881,49,Male,18,Married,3,0,South West,Ekiti,Yes,Yes,No
FARMER_05882,21,Female,14,Single,1,294000,North Central,Nasarawa,No,No,No
FARMER_05883,60,Male,14,Married,9,0,North East,Taraba,No,Yes,Yes
FARMER_05884,41,Female,9,Married,8,0,North West,Katsina,Yes,Yes,Yes
FARMER_05885,56,Female,0,Married,8,0,North East,Borno,Yes,Yes,Yes
FARMER_05886,45,Female,3,Married,7,0,South East,Ebonyi,No,No,No
FARMER_05887,39,Male,14,Married,6,0,South East,Enugu,Yes,No,No
FARMER_05888,49,Male,12,Single,4,148000,North West,Sokoto,No,No,No
FARMER_05889,21,Male,6,Married,3,0,South South,Delta,No,No,No
FARMER_05890,36,Male,0,Widowed,2,61000,South South,Delta,No,No,No
FARMER_05891,60,Male,6,Married,3,98000,North Central,Kwara,Yes,No,No
FARMER_05892,62,Male,0,Widowed,3,34000,South East,Enugu,No,Yes,Yes
FARMER_05893,58,Male,6,Widowed,1,0,South South,Rivers,Yes,Yes,No
FARMER_05894,35,Male,12,Married,7,253000,North West,Zamfara,Yes,Yes,No
FARMER_05895,46,Female,9,Married,2,0,South East,Imo,Yes,No,No
FARMER_05896,52,Male,0,Widowed,2,0,South South,Edo,No,Yes,No
FARMER_05897,59,Male,14,Married,4,0,North Central,FCT,Yes,Yes,Yes
FARMER_05898,47,Male,0,Widowed,6,0,North Central,Plateau,Yes,No,No
FARMER_05899,27,Female,3,Single,5,0,North West,Kebbi,No,No,No
FARMER_05900,40,Female,12,Widowed,1,110000,North West,Zamfara,No,No,No
FARMER_05901,30,Male,3,Married,5,73000,North Central,Plateau,No,Yes,Yes
FARMER_05902,67,Male,3,Married,6,130000,South East,Abia,Yes,Yes,Yes
FARMER_05903,37,Female,12,Married,4,150000,North West,Katsina,No,No,No
FARMER_05904,40,Male,9,Married,9,0,South South,Edo,No,Yes,No
FARMER_05905,55,Female,9,Married,4,0,North Central,Kogi,No,Yes,Yes
FARMER_05906,21,Female,6,Married,2,75000,North East,Yobe,Yes,No,No
FARMER_05907,53,Female,6,Widowed,3,0,South South,Rivers,No,Yes,No
FARMER_05908,41,Male,9,Married,9,0,South West,Lagos,No,Yes,No
FARMER_05909,48,Female,0,Married,6,63000,North West,Jigawa,Yes,Yes,No
FARMER_05910,60,Female,6,Married,2,0,North Central,FCT,Yes,Yes,Yes
FARMER_05911,48,Female,9,Married,9,0,North East,Adamawa,Yes,No,No
FARMER_05912,51,Male,6,Single,2,0,South South,Cross River,Yes,Yes,No
FARMER_05913,29,Male,12,Married,4,215000,North Central,Kogi,Yes,No,No
FARMER_05914,58,Female,6,Married,10,80000,North East,Borno,No,No,No
FARMER_05915,67,Male,0,Divorced,2,27000,North East,Yobe,No,No,No
FARMER_05916,26,Male,12,Married,6,0,North West,Kano,No,Yes,Yes
FARMER_05917,19,Male,9,Single,2,0,South East,Abia,No,No,No
FARMER_05918,27,Male,16,Single,4,0,North East,Borno,No,No,No
FARMER_05919,64,Male,0,Divorced,5,65000,North West,Kaduna,Yes,Yes,Yes
FARMER_05920,21,Female,14,Single,3,357000,North East,Taraba,No,Yes,Yes
FARMER_05921,26,Female,9,Single,2,0,South East,Abia,No,Yes,Yes
FARMER_05922,51,Female,9,Married,7,0,North West,Kebbi,Yes,No,No
FARMER_05923,49,Female,3,Married,10,0,South West,Oyo,No,No,No
FARMER_05924,25,Female,0,Married,4,0,South East,Anambra,Yes,No,No
FARMER_05925,19,Male,12,Single,3,164000,South West,Ogun,No,Yes,No
FARMER_05926,30,Female,0,Divorced,3,66000,North West,Sokoto,No,Yes,Yes
FARMER_05927,37,Male,0,Single,5,0,North East,Borno,Yes,Yes,No
FARMER_05928,52,Male,14,Divorced,3,0,South South,Rivers,Yes,Yes,Yes
FARMER_05929,20,Female,0,Married,3,73000,South South,Delta,No,Yes,Yes
FARMER_05930,27,Female,6,Married,7,118000,North West,Jigawa,Yes,No,No
FARMER_05931,36,Female,12,Widowed,6,134000,North West,Zamfara,Yes,No,No
FARMER_05932,64,Male,9,Married,10,0,South East,Abia,No,Yes,No
FARMER_05933,44,Male,0,Married,5,0,South East,Anambra,No,Yes,Yes
FARMER_05934,64,Female,14,Married,7,0,North Central,Niger,Yes,No,No
FARMER_05935,63,Female,6,Single,2,0,South South,Delta,Yes,Yes,No
FARMER_05936,68,Male,0,Married,7,0,North East,Borno,Yes,No,No
FARMER_05937,21,Female,12,Single,1,202000,North Central,Niger,No,No,No
FARMER_05938,51,Male,14,Married,4,510000,North East,Yobe,No,Yes,No
FARMER_05939,66,Male,16,Married,7,0,South East,Imo,No,No,No
FARMER_05940,21,Male,14,Married,2,0,South West,Ogun,No,Yes,No
FARMER_05941,20,Male,12,Married,2,0,South South,Rivers,Yes,No,No
FARMER_05942,57,Male,14,Widowed,6,0,South West,Oyo,Yes,Yes,Yes
FARMER_05943,22,Female,0,Single,2,0,North Central,Kogi,Yes,Yes,Yes
FARMER_05944,25,Female,16,Single,3,0,South West,Oyo,No,No,No
FARMER_05945,51,Male,12,Widowed,2,0,South East,Imo,No,Yes,Yes
FARMER_05946,62,Female,12,Single,4,147000,South South,Edo,No,Yes,Yes
FARMER_05947,65,Female,0,Single,4,0,North West,Katsina,Yes,No,No
FARMER_05948,30,Male,0,Married,5,0,South West,Ogun,Yes,Yes,Yes
FARMER_05949,70,Female,12,Married,7,213000,South West,Ogun,Yes,Yes,No
FARMER_05950,59,Male,0,Widowed,2,47000,South West,Oyo,Yes,Yes,Yes
FARMER_05951,69,Female,9,Married,6,130000,North East,Taraba,No,Yes,Yes
FARMER_05952,47,Male,18,Married,10,0,North East,Borno,Yes,No,No
FARMER_05953,54,Female,6,Married,3,82000,North West,Kano,Yes,Yes,Yes
FARMER_05954,68,Male,14,Married,6,272000,North Central,FCT,No,Yes,Yes
FARMER_05955,42,Male,16,Single,5,279000,North West,Kaduna,No,Yes,Yes
FARMER_05956,42,Female,3,Married,3,0,North Central,Plateau,No,Yes,Yes
FARMER_05957,18,Male,12,Single,1,0,North East,Bauchi,Yes,Yes,Yes
FARMER_05958,22,Female,12,Married,4,136000,North Central,Kogi,Yes,Yes,No
FARMER_05959,24,Male,9,Single,3,235000,North West,Kano,Yes,No,No
FARMER_05960,41,Male,12,Married,5,0,South East,Imo,No,No,No
FARMER_05961,67,Male,12,Married,6,191000,North Central,Nasarawa,Yes,No,No
FARMER_05962,70,Female,6,Married,6,0,North Central,Niger,Yes,Yes,Yes
FARMER_05963,31,Female,16,Married,2,366000,North West,Katsina,Yes,Yes,Yes
FARMER_05964,40,Male,0,Married,9,32000,South West,Oyo,No,Yes,Yes
FARMER_05965,55,Female,14,Married,9,0,North Central,FCT,Yes,Yes,No
FARMER_05966,24,Male,9,Married,2,0,North West,Jigawa,Yes,Yes,Yes
FARMER_05967,39,Male,9,Married,7,0,North Central,Benue,Yes,Yes,No
FARMER_05968,66,Female,16,Widowed,6,0,North Central,Kwara,No,Yes,No
FARMER_05969,50,Male,12,Married,5,123000,South East,Anambra,No,Yes,Yes
FARMER_05970,41,Female,14,Widowed,3,0,South South,Edo,No,Yes,No
FARMER_05971,33,Male,6,Married,3,127000,South East,Ebonyi,Yes,Yes,Yes
FARMER_05972,28,Male,14,Married,5,0,South West,Ondo,Yes,No,No
FARMER_05973,69,Male,3,Single,4,0,South South,Bayelsa,Yes,No,No
FARMER_05974,21,Male,12,Married,3,143000,South West,Ondo,No,Yes,Yes
FARMER_05975,35,Male,16,Married,3,0,North West,Jigawa,Yes,Yes,No
FARMER_05976,65,Female,16,Married,4,404000,South West,Ekiti,Yes,Yes,Yes
FARMER_05977,55,Male,14,Married,7,375000,South South,Edo,No,No,No
FARMER_05978,31,Female,14,Widowed,3,404000,North Central,Kogi,Yes,Yes,Yes
FARMER_05979,20,Male,12,Single,3,257000,South East,Anambra,No,No,No
FARMER_05980,64,Female,14,Single,2,0,South South,Rivers,Yes,Yes,Yes
FARMER_05981,22,Male,16,Single,1,0,South East,Imo,Yes,Yes,Yes
FARMER_05982,37,Female,6,Married,7,90000,North West,Jigawa,No,No,No
FARMER_05983,59,Male,6,Married,5,78000,North East,Yobe,No,Yes,No
FARMER_05984,53,Male,18,Widowed,5,360000,North Central,Plateau,Yes,No,No
FARMER_05985,61,Male,12,Divorced,5,207000,South West,Ogun,No,Yes,No
FARMER_05986,66,Male,6,Married,8,0,South West,Lagos,No,No,No
FARMER_05987,46,Male,16,Married,6,0,South South,Rivers,Yes,Yes,No
FARMER_05988,28,Male,3,Single,4,0,South West,Ekiti,No,Yes,Yes
FARMER_05989,45,Female,0,Married,8,0,North East,Bauchi,Yes,Yes,No
FARMER_05990,66,Female,9,Married,9,0,North Central,Nasarawa,Yes,No,No
FARMER_05991,53,Female,6,Married,8,146000,South West,Ekiti,Yes,Yes,Yes
FARMER_05992,39,Male,0,Single,4,38000,South South,Rivers,Yes,No,No
FARMER_05993,20,Male,12,Single,1,0,South South,Cross River,Yes,Yes,No
FARMER_05994,60,Female,6,Widowed,2,115000,North West,Sokoto,No,Yes,Yes
FARMER_05995,30,Female,12,Married,7,112000,South South,Edo,No,Yes,Yes
FARMER_05996,65,Male,16,Married,6,0,South West,Lagos,No,Yes,No
FARMER_05997,29,Male,3,Married,2,0,South South,Delta,Yes,No,No
FARMER_05998,22,Female,6,Single,2,123000,South West,Ekiti,No,No,No
FARMER_05999,30,Female,12,Married,5,0,South East,Ebonyi,Yes,No,No
